Schema,Name,Result data type,Argument data types,Type,Volatility,Parallel,Owner,Security,Access privileges,Language,Source code,Description
pg_catalog,regexeqsel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,regexeqsel,restriction selectivity of regex match
pg_catalog,regexnejoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,regexnejoinsel,join selectivity of regex non-match
pg_catalog,regexnesel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,regexnesel,restriction selectivity of regex non-match
pg_catalog,regexp_count,integer,"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_count_no_start,count regexp matches
pg_catalog,regexp_count,integer,"text, text, integer",func,immutable,safe,postgres,invoker,,internal,regexp_count_no_flags,count regexp matches
pg_catalog,regexp_count,integer,"text, text, integer, text",func,immutable,safe,postgres,invoker,,internal,regexp_count,count regexp matches
pg_catalog,regexp_instr,integer,"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_instr_no_start,position of regexp match
pg_catalog,regexp_instr,integer,"text, text, integer",func,immutable,safe,postgres,invoker,,internal,regexp_instr_no_n,position of regexp match
pg_catalog,regexp_instr,integer,"text, text, integer, integer",func,immutable,safe,postgres,invoker,,internal,regexp_instr_no_endoption,position of regexp match
pg_catalog,regexp_instr,integer,"text, text, integer, integer, integer",func,immutable,safe,postgres,invoker,,internal,regexp_instr_no_flags,position of regexp match
pg_catalog,regexp_instr,integer,"text, text, integer, integer, integer, text",func,immutable,safe,postgres,invoker,,internal,regexp_instr_no_subexpr,position of regexp match
pg_catalog,regexp_instr,integer,"text, text, integer, integer, integer, text, integer",func,immutable,safe,postgres,invoker,,internal,regexp_instr,position of regexp match
pg_catalog,regexp_like,boolean,"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_like_no_flags,test for regexp match
pg_catalog,regexp_like,boolean,"text, text, text",func,immutable,safe,postgres,invoker,,internal,regexp_like,test for regexp match
pg_catalog,regexp_match,text[],"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_match_no_flags,find first match for regexp
pg_catalog,regexp_match,text[],"text, text, text",func,immutable,safe,postgres,invoker,,internal,regexp_match,find first match for regexp
pg_catalog,regexp_matches,SETOF text[],"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_matches_no_flags,find match(es) for regexp
pg_catalog,regexp_matches,SETOF text[],"text, text, text",func,immutable,safe,postgres,invoker,,internal,regexp_matches,find match(es) for regexp
pg_catalog,regexp_replace,text,"text, text, text",func,immutable,safe,postgres,invoker,,internal,textregexreplace_noopt,replace text using regexp
pg_catalog,regexp_replace,text,"text, text, text, integer",func,immutable,safe,postgres,invoker,,internal,textregexreplace_extended_no_n,replace text using regexp
pg_catalog,regexp_replace,text,"text, text, text, integer, integer",func,immutable,safe,postgres,invoker,,internal,textregexreplace_extended_no_flags,replace text using regexp
pg_catalog,regexp_replace,text,"text, text, text, integer, integer, text",func,immutable,safe,postgres,invoker,,internal,textregexreplace_extended,replace text using regexp
pg_catalog,regexp_replace,text,"text, text, text, text",func,immutable,safe,postgres,invoker,,internal,textregexreplace,replace text using regexp
pg_catalog,regexp_split_to_array,text[],"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_split_to_array_no_flags,split string by pattern
pg_catalog,regexp_split_to_array,text[],"text, text, text",func,immutable,safe,postgres,invoker,,internal,regexp_split_to_array,split string by pattern
pg_catalog,regexp_split_to_table,SETOF text,"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_split_to_table_no_flags,split string by pattern
pg_catalog,regexp_split_to_table,SETOF text,"text, text, text",func,immutable,safe,postgres,invoker,,internal,regexp_split_to_table,split string by pattern
pg_catalog,regexp_substr,text,"text, text",func,immutable,safe,postgres,invoker,,internal,regexp_substr_no_start,extract substring that matches regexp
pg_catalog,regexp_substr,text,"text, text, integer",func,immutable,safe,postgres,invoker,,internal,regexp_substr_no_n,extract substring that matches regexp
pg_catalog,regexp_substr,text,"text, text, integer, integer",func,immutable,safe,postgres,invoker,,internal,regexp_substr_no_flags,extract substring that matches regexp
pg_catalog,regexp_substr,text,"text, text, integer, integer, text",func,immutable,safe,postgres,invoker,,internal,regexp_substr_no_subexpr,extract substring that matches regexp
pg_catalog,regexp_substr,text,"text, text, integer, integer, text, integer",func,immutable,safe,postgres,invoker,,internal,regexp_substr,extract substring that matches regexp
pg_catalog,regnamespacein,regnamespace,cstring,func,stable,safe,postgres,invoker,,internal,regnamespacein,I/O
pg_catalog,regnamespaceout,cstring,regnamespace,func,stable,safe,postgres,invoker,,internal,regnamespaceout,I/O
pg_catalog,regnamespacerecv,regnamespace,internal,func,immutable,safe,postgres,invoker,,internal,regnamespacerecv,I/O
pg_catalog,regnamespacesend,bytea,regnamespace,func,immutable,safe,postgres,invoker,,internal,regnamespacesend,I/O
pg_catalog,regoperatorin,regoperator,cstring,func,stable,safe,postgres,invoker,,internal,regoperatorin,I/O
pg_catalog,regoperatorout,cstring,regoperator,func,stable,safe,postgres,invoker,,internal,regoperatorout,I/O
pg_catalog,regoperatorrecv,regoperator,internal,func,immutable,safe,postgres,invoker,,internal,regoperatorrecv,I/O
pg_catalog,regoperatorsend,bytea,regoperator,func,immutable,safe,postgres,invoker,,internal,regoperatorsend,I/O
pg_catalog,regoperin,regoper,cstring,func,stable,safe,postgres,invoker,,internal,regoperin,I/O
pg_catalog,regoperout,cstring,regoper,func,stable,safe,postgres,invoker,,internal,regoperout,I/O
pg_catalog,regoperrecv,regoper,internal,func,immutable,safe,postgres,invoker,,internal,regoperrecv,I/O
pg_catalog,regopersend,bytea,regoper,func,immutable,safe,postgres,invoker,,internal,regopersend,I/O
pg_catalog,regprocedurein,regprocedure,cstring,func,stable,safe,postgres,invoker,,internal,regprocedurein,I/O
pg_catalog,regprocedureout,cstring,regprocedure,func,stable,safe,postgres,invoker,,internal,regprocedureout,I/O
pg_catalog,regprocedurerecv,regprocedure,internal,func,immutable,safe,postgres,invoker,,internal,regprocedurerecv,I/O
pg_catalog,regproceduresend,bytea,regprocedure,func,immutable,safe,postgres,invoker,,internal,regproceduresend,I/O
pg_catalog,regprocin,regproc,cstring,func,stable,safe,postgres,invoker,,internal,regprocin,I/O
pg_catalog,regprocout,cstring,regproc,func,stable,safe,postgres,invoker,,internal,regprocout,I/O
pg_catalog,regprocrecv,regproc,internal,func,immutable,safe,postgres,invoker,,internal,regprocrecv,I/O
pg_catalog,regprocsend,bytea,regproc,func,immutable,safe,postgres,invoker,,internal,regprocsend,I/O
pg_catalog,regrolein,regrole,cstring,func,stable,safe,postgres,invoker,,internal,regrolein,I/O
pg_catalog,regroleout,cstring,regrole,func,stable,safe,postgres,invoker,,internal,regroleout,I/O
pg_catalog,regrolerecv,regrole,internal,func,immutable,safe,postgres,invoker,,internal,regrolerecv,I/O
pg_catalog,regrolesend,bytea,regrole,func,immutable,safe,postgres,invoker,,internal,regrolesend,I/O
pg_catalog,regtypein,regtype,cstring,func,stable,safe,postgres,invoker,,internal,regtypein,I/O
pg_catalog,regtypeout,cstring,regtype,func,stable,safe,postgres,invoker,,internal,regtypeout,I/O
pg_catalog,regtyperecv,regtype,internal,func,immutable,safe,postgres,invoker,,internal,regtyperecv,I/O
pg_catalog,regtypesend,bytea,regtype,func,immutable,safe,postgres,invoker,,internal,regtypesend,I/O
pg_catalog,repeat,text,"text, integer",func,immutable,safe,postgres,invoker,,internal,repeat,replicate string n times
pg_catalog,replace,text,"text, text, text",func,immutable,safe,postgres,invoker,,internal,replace_text,replace all occurrences in string of old_substr with new_substr
pg_catalog,reverse,text,text,func,immutable,safe,postgres,invoker,,internal,text_reverse,reverse text
pg_catalog,right,text,"text, integer",func,immutable,safe,postgres,invoker,,internal,text_right,extract the last n characters
pg_catalog,round,double precision,double precision,func,immutable,safe,postgres,invoker,,internal,dround,round to nearest integer
pg_catalog,round,numeric,numeric,func,immutable,safe,postgres,invoker,,sql,"RETURN round($1, 0)",value rounded to 'scale' of zero
pg_catalog,round,numeric,"numeric, integer",func,immutable,safe,postgres,invoker,,internal,numeric_round,value rounded to 'scale'
pg_catalog,row_security_active,boolean,oid,func,stable,safe,postgres,invoker,,internal,row_security_active,row security for current context active on table by table oid
pg_catalog,row_security_active,boolean,text,func,stable,safe,postgres,invoker,,internal,row_security_active_name,row security for current context active on table by table name
pg_catalog,row_to_json,json,record,func,stable,safe,postgres,invoker,,internal,row_to_json,map row to json
pg_catalog,row_to_json,json,"record, boolean",func,stable,safe,postgres,invoker,,internal,row_to_json_pretty,map row to json with optional pretty printing
pg_catalog,rpad,text,"text, integer",func,immutable,safe,postgres,invoker,,sql,"RETURN rpad($1, $2, ' '::text)",right-pad string to length
pg_catalog,rpad,text,"text, integer, text",func,immutable,safe,postgres,invoker,,internal,rpad,right-pad string to length
pg_catalog,rtrim,bytea,"bytea, bytea",func,immutable,safe,postgres,invoker,,internal,byteartrim,trim selected bytes from right end of string
pg_catalog,rtrim,text,text,func,immutable,safe,postgres,invoker,,internal,rtrim1,trim spaces from right end of string
pg_catalog,rtrim,text,"text, text",func,immutable,safe,postgres,invoker,,internal,rtrim,trim selected characters from right end of string
pg_catalog,satisfies_hash_partition,boolean,"oid, integer, integer, VARIADIC ""any""",func,immutable,safe,postgres,invoker,,internal,satisfies_hash_partition,hash partition CHECK constraint
pg_catalog,scalargejoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,scalargejoinsel,join selectivity of >= and related operators on scalar datatypes
pg_catalog,scalargesel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,scalargesel,restriction selectivity of >= and related operators on scalar datatypes
pg_catalog,scalargtjoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,scalargtjoinsel,join selectivity of > and related operators on scalar datatypes
pg_catalog,scalargtsel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,scalargtsel,restriction selectivity of > and related operators on scalar datatypes
pg_catalog,scalarlejoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,scalarlejoinsel,join selectivity of <= and related operators on scalar datatypes
pg_catalog,scalarlesel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,scalarlesel,restriction selectivity of <= and related operators on scalar datatypes
pg_catalog,scalarltjoinsel,double precision,"internal, oid, internal, smallint, internal",func,stable,safe,postgres,invoker,,internal,scalarltjoinsel,join selectivity of < and related operators on scalar datatypes
pg_catalog,scalarltsel,double precision,"internal, oid, internal, integer",func,stable,safe,postgres,invoker,,internal,scalarltsel,restriction selectivity of < and related operators on scalar datatypes
pg_catalog,scale,integer,numeric,func,immutable,safe,postgres,invoker,,internal,numeric_scale,number of decimal digits in the fractional part
pg_catalog,schema_to_xml,xml,"schema name, nulls boolean, tableforest boolean, targetns text",func,stable,restricted,postgres,invoker,,internal,schema_to_xml,map schema contents to XML
pg_catalog,schema_to_xml_and_xmlschema,xml,"schema name, nulls boolean, tableforest boolean, targetns text",func,stable,restricted,postgres,invoker,,internal,schema_to_xml_and_xmlschema,map schema contents and structure to XML and XML Schema
pg_catalog,schema_to_xmlschema,xml,"schema name, nulls boolean, tableforest boolean, targetns text",func,stable,restricted,postgres,invoker,,internal,schema_to_xmlschema,map schema structure to XML Schema
pg_catalog,session_user,name,,func,stable,safe,postgres,invoker,,internal,session_user,session user name
pg_catalog,set_bit,bit,"bit, integer, integer",func,immutable,safe,postgres,invoker,,internal,bitsetbit,set bit
pg_catalog,set_bit,bytea,"bytea, bigint, integer",func,immutable,safe,postgres,invoker,,internal,byteaSetBit,set bit
pg_catalog,set_byte,bytea,"bytea, integer, integer",func,immutable,safe,postgres,invoker,,internal,byteaSetByte,set byte
pg_catalog,set_config,text,"text, text, boolean",func,volatile,unsafe,postgres,invoker,,internal,set_config_by_name,SET X as a function
pg_catalog,set_masklen,cidr,"cidr, integer",func,immutable,safe,postgres,invoker,,internal,cidr_set_masklen,change netmask of cidr
pg_catalog,set_masklen,inet,"inet, integer",func,immutable,safe,postgres,invoker,,internal,inet_set_masklen,change netmask of inet
pg_catalog,setseed,void,double precision,func,volatile,restricted,postgres,invoker,,internal,setseed,set random seed
pg_catalog,setval,bigint,"regclass, bigint",func,volatile,unsafe,postgres,invoker,,internal,setval_oid,set sequence value
